bench_id,lat,lon,score,reviews,positive_count,negative_count
2646,40.750679,-73.986985,0.0,0,0,0
2647,40.84910576,-73.93344257,0.0,5,3,3
2648,40.72603419,-73.97778892,0.0,0,0,0
2652,40.849498,-73.935316,0.0,0,0,0
2658,40.82788206,-73.94916112,0.0,1,0,0
2665,40.771796,-73.958979,0.0,0,0,0
2668,40.72688426,-74.0054641,0.0,0,0,0
2670,40.71325219,-73.98266966,0.0,0,0,0
2671,40.72287623,-73.97648142,0.0,0,0,0
2672,40.809417,-73.940173,0.0,0,0,0
2684,40.7617196,-73.96630316,0.0,0,0,0
2685,40.77065593,-73.95715128,0.0,0,0,0
2692,40.77686907,-73.98275562,0.0,0,0,0
2699,40.8759214,-73.90814374,0.0,0,0,0
2700,40.81278603,-73.9565518,6.0,5,4,1
2709,40.86281135,-73.91999491,0.0,0,0,0
2710,40.78937037,-73.97364606,0.0,0,0,0
2730,40.787021,-73.953924,0.0,0,0,0
2739,40.759352,-73.967698,0.0,0,0,0
2743,40.79371394,-73.967175,0.0,0,0,0
2745,40.79932744,-73.93886295,0.0,3,0,0
2750,40.73338283,-73.9807945,0.0,0,0,0
2763,40.71693265,-74.01216767,-4.0,5,0,2
2768,40.817285,-73.95686808,0.0,0,0,0
2775,40.733262,-73.995739,0.0,4,0,0
2780,40.79164471,-73.97076281,0.0,0,0,0
2781,40.78042808,-73.97678393,0.0,0,0,0
2782,40.73399819,-73.97735742,0.0,0,0,0
2783,40.74423487,-73.97304164,0.0,2,0,0
2784,40.79231182,-73.94057128,0.0,0,0,0
2796,40.778002,-73.945467,0.0,0,0,0
2799,40.79354828,-73.94912055,0.0,1,0,0
2802,40.79446883,-73.96906973,2.0,5,3,2
2818,40.778448,-73.978986,0.0,0,0,0
2820,40.804647,-73.941372,0.0,0,0,0
2823,40.76614397,-73.98956172,-6.0,5,0,3
2828,40.79033,-73.97289787,0.0,0,0,0
2829,40.74494801,-73.99789622,0.0,5,0,0
2832,40.8313853,-73.94229441,0.0,0,0,0
2837,40.740431,-73.9828,6.0,5,3,0
2841,40.743262,-73.992345,0.0,5,0,0
2847,40.7154085,-73.98712728,4.0,5,3,1
2852,40.79387503,-73.96664678,0.0,0,0,0
2856,40.788334,-73.953231,0.0,5,0,0
2863,40.77429627,-73.9846443,5.454545454545454,11,6,0
2870,40.84934379,-73.93401038,0.0,5,3,3
2872,40.74691503,-73.98346642,2.0,5,1,0
2881,40.77692,-73.97960778,0.0,0,0,0
2884,40.810085,-73.943985,0.0,0,0,0
2892,40.83014518,-73.93983688,0.0,0,0,0
2895,40.7741253,-73.98132723,0.0,0,0,0
2899,40.78993808,-73.97553046,0.0,0,0,0
2903,40.816384,-73.959077,0.0,0,0,0
2907,40.8490877,-73.93340086,0.0,5,3,3
2919,40.8480196,-73.93619494,0.0,5,3,3
2921,40.79422753,-73.96839814,2.0,5,3,2
2928,40.84579987,-73.94025002,0.0,0,0,0
2929,40.737652,-73.99739,2.5,4,1,0
2933,40.740592,-73.983464,6.0,5,3,0
2934,40.74336708,-73.97226678,0.0,0,0,0
2935,40.7955887,-73.93262871,0.0,0,0,0
2942,40.805404,-73.934049,0.0,0,0,0
2947,40.77900801,-73.95466388,0.0,0,0,0
2948,40.86001574,-73.9293117,0.0,0,0,0
2954,40.71333,-73.998799,4.0,5,4,2
2967,40.78150385,-73.96008459,0.0,0,0,0
2971,40.818227,-73.960445,0.0,0,0,0
2985,40.843297,-73.938288,0.0,0,0,0
2988,40.83359085,-73.94135979,0.0,6,2,2
2991,40.83298181,-73.94536087,5.0,10,5,0
3000,40.80236233,-73.94824593,0.0,0,0,0
3001,40.80594302,-73.94087412,0.0,0,0,0
3010,40.70741171,-74.01389904,0.0,0,0,0
3012,40.79326383,-73.96708844,0.0,0,0,0
3021,40.71551968,-73.97691116,0.0,0,0,0
3028,40.713687,-73.97872,0.0,0,0,0
3031,40.83213361,-73.94272111,0.0,0,0,0
3036,40.8049458,-73.95509907,0.0,0,0,0
3045,40.86271399,-73.92559917,0.0,0,0,0
3048,40.8047229,-73.93849742,0.0,0,0,0
3055,40.77987,-73.960709,0.0,0,0,0
3067,40.707252,-74.00454776,0.0,0,0,0
3068,40.80534028,-73.93950111,0.0,0,0,0
3075,40.79400059,-73.94508973,-4.0,5,0,2
3077,40.80454,-73.937625,0.0,0,0,0
3079,40.77146792,-73.9832699,0.0,6,1,1
3081,40.786707,-73.972454,0.0,0,0,0
3087,40.71405214,-74.01113316,1.1111111111111112,9,2,1
3089,40.77607597,-73.95319376,0.0,5,0,0
3098,40.740381,-73.982676,6.0,5,3,0
3103,40.80614952,-73.96502942,1.3043478260869565,23,7,4
3104,40.847097,-73.935491,0.0,5,3,3
3105,40.71429655,-73.99441837,0.0,0,0,0
3106,40.8065235,-73.95370962,0.0,0,0,0
3116,40.751085,-73.974122,0.0,1,0,0
3124,40.77872609,-73.95097891,0.0,0,0,0
3128,40.755566,-74.001677,0.0,0,0,0
3136,40.71289025,-73.99224939,0.0,0,0,0
3149,40.748463,-74.006253,0.0,0,0,0
